법정동코드,위도,경도,산출방식,코드보정
5271025600,35.896986,127.180793,면적중심,45→52
5271032000,35.760783,127.229813,면적중심,45→52
5271033000,35.825727,127.032028,면적중심,45→52
5271034000,35.857778,127.255702,면적중심,45→52
5271035000,35.706525,127.119558,면적중심,45→52
5271036000,35.971416,127.232397,면적중심,45→52
5271037000,36.011409,127.157688,면적중심,45→52
5271038000,36.072177,127.315026,면적중심,45→52
5271039000,36.050591,127.198918,면적중심,45→52
5271040000,35.93918,127.303011,면적중심,45→52
5271041000,36.039502,127.277128,면적중심,45→52
5272025000,35.776775,127.443907,면적중심,45→52
5272031000,35.950977,127.489964,면적중심,45→52
5272032000,35.9021,127.547039,면적중심,45→52
5272033000,35.836623,127.573675,면적중심,45→52
5272034000,35.847906,127.497216,면적중심,45→52
5272035000,35.681161,127.428025,면적중심,45→52
5272036000,35.721222,127.318846,면적중심,45→52
5272037000,35.746374,127.36127,면적중심,45→52
5272038000,35.838736,127.359841,면적중심,45→52
5272039000,35.890876,127.437208,면적중심,45→52
5272040000,35.967761,127.400638,면적중심,45→52
5273025000,36.011513,127.655893,면적중심,45→52
5273031000,35.932292,127.847416,면적중심,45→52
5273032000,35.954328,127.783095,면적중심,45→52
5273033000,35.934857,127.672881,면적중심,45→52
5273034000,35.847139,127.67897,면적중심,45→52
5273035000,35.968862,127.569749,면적중심,45→52
5274025000,35.623652,127.511503,면적중심,45→52
5274031000,35.582241,127.40938,면적중심,45→52
5274032000,35.555466,127.544883,면적중심,45→52
5274033500,35.72625,127.61818,면적중심,45→52
5274034000,35.733165,127.521453,면적중심,45→52
5274035000,35.686988,127.579892,면적중심,45→52
5274036000,35.789779,127.630832,면적중심,45→52
5275025000,35.592442,127.266701,면적중심,45→52
5275031000,35.565343,127.207941,면적중심,45→52
5275032000,35.612435,127.151618,면적중심,45→52
5275033000,35.647464,127.232346,면적중심,45→52
5275034000,35.627112,127.360091,면적중심,45→52
5275035500,35.541413,127.318661,면적중심,45→52
5275036000,35.691113,127.180098,면적중심,45→52
5275037000,35.507792,127.266344,면적중심,45→52
5275038000,35.695312,127.282318,면적중심,45→52
5275039000,35.5466,127.143545,면적중심,45→52
5275040000,35.499495,127.170754,면적중심,45→52
5275041000,35.579023,127.353705,면적중심,45→52
5277025000,35.370438,127.133424,면적중심,45→52
5277031000,35.422898,127.159014,면적중심,45→52
5277032000,35.456469,127.249336,면적중심,45→52
5277033000,35.332915,127.142498,면적중심,45→52
5277034000,35.333513,127.084224,면적중심,45→52
5277035000,35.394228,127.084991,면적중심,45→52
5277036000,35.505255,126.992046,면적중심,45→52
5277037000,35.44527,126.936154,면적중심,45→52
5277038000,35.423948,127.20836,면적중심,45→52
5277039000,35.374363,127.188446,면적중심,45→52
5277040000,35.462853,127.087206,면적중심,45→52
5279025000,35.432088,126.703921,면적중심,45→52
5279031000,35.390079,126.681471,면적중심,45→52
5279032000,35.467276,126.611431,면적중심,45→52
5279033000,35.412031,126.57461,면적중심,45→52
5279034000,35.383256,126.526672,면적중심,45→52
5279035000,35.444347,126.479202,면적중심,45→52
5279036000,35.47481,126.5121,면적중심,45→52
5279037000,35.365161,126.635747,면적중심,45→52
5279038000,35.339392,126.573185,면적중심,45→52
5279039000,35.512239,126.545875,면적중심,45→52
5279040000,35.536895,126.700056,면적중심,45→52
5279041000,35.535457,126.744757,면적중심,45→52
5279042000,35.476899,126.722153,면적중심,45→52
5279043000,35.52677,126.642581,면적중심,45→52
5280025000,35.708652,126.744915,면적중심,45→52
5280031000,35.66511,126.709104,면적중심,45→52
5280032000,35.761024,126.748113,면적중심,45→52
5280033000,35.722873,126.7059,면적중심,45→52
5280034000,35.773723,126.67542,면적중심,45→52
5280035000,35.620458,126.665279,면적중심,45→52
5280036000,35.643815,126.5351,면적중심,45→52
5280037000,35.604509,126.571577,면적중심,45→52
5280038000,35.70185,126.79269,면적중심,45→52
5280039000,35.668998,126.645675,면적중심,45→52
5280040000,35.713064,126.627863,면적중심,45→52
5280041000,35.59257,126.694397,면적중심,45→52
5280042000,35.602749,126.294886,내부점보정,45→52
4611010100,34.804645,126.397018,면적중심,
4611010200,34.797951,126.391468,내부점보정,
4611010300,34.818712,126.383463,면적중심,
4611010400,34.799352,126.382586,면적중심,
4611010500,34.79641,126.381203,면적중심,
4611010600,34.79374,126.378442,면적중심,
4611010700,34.793922,126.381588,면적중심,
4611010800,34.793845,126.388029,면적중심,
4611010900,34.792403,126.38496,면적중심,
4611011000,34.793187,126.384095,면적중심,
4611011100,34.791793,126.385707,면적중심,
4611011200,34.791251,126.382316,면적중심,
4611011300,34.78893,126.384348,면적중심,
4611011400,34.789162,126.382395,면적중심,
4611011500,34.789224,126.387053,면적중심,
4611011600,34.789717,126.385897,면적중심,
4611011700,34.787903,126.385432,면적중심,
4611011800,34.789231,126.392116,면적중심,
4611011900,34.787919,126.390228,면적중심,
4611012000,34.788507,126.389093,면적중심,
4611012100,34.789291,126.388494,면적중심,
4611012200,34.785858,126.38665,면적중심,
4611012300,34.786666,126.385511,면적중심,
4611012400,34.786507,126.387345,면적중심,
4611012500,34.787292,126.386204,면적중심,
4611012600,34.787387,126.389374,면적중심,
4611012700,34.788082,126.388436,면적중심,
4611012800,34.788635,126.387713,면적중심,
4611012900,34.786795,126.388551,면적중심,
4611013000,34.787406,126.387685,면적중심,
4611013100,34.787961,126.386954,면적중심,
4611013200,34.786394,126.379213,면적중심,
4611013300,34.786936,126.384536,면적중심,
4611013400,34.787513,126.382554,면적중심,
4611013500,34.786719,126.380684,면적중심,
4611013600,34.786215,126.383755,면적중심,
4611013700,34.786167,126.382267,면적중심,
4611013800,34.786063,126.38041,면적중심,
4611013900,34.785176,126.384583,면적중심,
4611014000,34.785352,126.3861,면적중심,
4611014100,34.786195,126.384982,면적중심,
4611014200,34.781414,126.382648,면적중심,
4611014300,34.782129,126.381863,면적중심,
4611014400,34.78187,126.38111,면적중심,
4611014500,34.781567,126.380076,면적중심,
4611014600,34.783333,126.384523,면적중심,
4611014700,34.784937,126.382999,면적중심,
4611014800,34.784897,126.381081,면적중심,
4611014900,34.783536,126.381774,면적중심,
4611015000,34.784394,126.382952,면적중심,
4611015100,34.78424,126.381513,면적중심,
4611015200,34.785525,126.382417,면적중심,
4611015300,34.785405,126.380153,면적중심,
4611015400,34.782535,126.376569,면적중심,
4611015500,34.780933,126.37746,면적중심,
4611015600,34.78482,126.374317,면적중심,
4611015700,34.795388,126.367755,면적중심,
4611015800,34.807747,126.418537,면적중심,
4611015900,34.807185,126.405895,면적중심,
4611016000,34.824217,126.424956,면적중심,
4611016100,34.769362,126.313178,내부점보정,
4611016200,34.801915,126.325668,면적중심,
4611016300,34.83444,126.410848,면적중심,
4611016400,34.807618,126.443128,면적중심,
4613010100,34.739103,127.747888,면적중심,
4613010200,34.74354,127.749771,내부점보정,
4613010300,34.747048,127.743054,면적중심,
4613010400,34.742694,127.742809,면적중심,
4613010500,34.739808,127.740673,면적중심,
4613010600,34.746119,127.737762,면적중심,
4613010700,34.73842,127.738509,내부점보정,
4613010800,34.739953,127.732425,면적중심,
4613010900,34.74334,127.734727,면적중심,
4613011000,34.742664,127.730867,면적중심,
4613011100,34.752301,127.729206,면적중심,
4613011200,34.748615,127.72264,면적중심,
4613011300,34.741851,127.727299,면적중심,
4613011400,34.741641,127.719467,면적중심,
4613011500,34.73582,127.720776,면적중심,
4613011600,34.735042,127.730141,면적중심,
4613011700,34.731703,127.714476,면적중심,
4613011800,34.732137,127.698327,면적중심,
4613011900,34.74738,127.706698,면적중심,
4613012000,34.755512,127.69892,면적중심,
4613012100,34.761038,127.720085,면적중심,
4613012200,34.773925,127.709657,면적중심,
4613012300,34.777518,127.698636,면적중심,
4613012400,34.795956,127.742113,면적중심,
4613012500,34.77601,127.734194,면적중심,
4613012600,34.756807,127.743048,면적중심,
4613012700,34.708092,127.724378,면적중심,
4613012800,34.76212,127.66198,면적중심,
4613012900,34.767676,127.677661,면적중심,
4613013000,34.755704,127.649912,면적중심,
4613013100,34.738666,127.643527,면적중심,
4613013200,34.758164,127.679489,면적중심,
4613013300,34.760612,127.673406,면적중심,
4613013400,34.746561,127.680449,면적중심,
4613013500,34.77179,127.654268,면적중심,
4613013600,34.776513,127.668014,면적중심,
4613013700,34.776874,127.643454,면적중심,
4613013800,34.793831,127.660008,면적중심,
4613013900,34.784877,127.681111,면적중심,
4613014000,34.800593,127.64025,면적중심,
4613014100,34.82047,127.649778,면적중심,
4613014200,34.808698,127.664859,면적중심,
4613014300,34.809935,127.68144,면적중심,
4613014400,34.832583,127.689409,면적중심,
4613014500,34.844773,127.707858,면적중심,
4613014600,34.848167,127.727745,면적중심,
4613014700,34.883422,127.72084,면적중심,
4613014800,34.848429,127.759502,면적중심,
4613014900,34.817842,127.75845,면적중심,
4613015000,34.828317,127.736101,면적중심,
4613015100,34.805815,127.719192,면적중심,
4613025000,34.645773,127.762198,면적중심,
4613031000,34.788387,127.604556,면적중심,
4613032000,34.850275,127.574252,면적중심,
4613033000,34.691165,127.596183,면적중심,
4613034000,34.509653,127.762891,면적중심,
4613035000,34.59747,127.599584,내부점보정,
4613036000,34.231775,127.245501,내부점보정,
4615010100,34.98571,127.425691,면적중심,
4615010200,34.961729,127.450081,면적중심,
4615010300,34.953962,127.482245,면적중심,
4615010400,34.952229,127.470783,면적중심,
4615010500,34.95568,127.48263,면적중심,
4615010600,34.960231,127.470561,면적중심,
4615010700,34.963006,127.479629,면적중심,
4615010800,34.985578,127.457388,면적중심,
4615010900,34.986002,127.478835,면적중심,
4615011000,34.972581,127.497509,면적중심,
4615011100,34.955792,127.496925,면적중심,
4615011200,34.953815,127.506701,면적중심,
4615011300,34.945383,127.507863,면적중심,
4615011400,34.940404,127.520111,면적중심,
4615011500,34.935011,127.504372,면적중심,
4615011600,34.939337,127.484481,면적중심,
4615011700,34.943036,127.47796,면적중심,
4615011800,34.94853,127.476863,면적중심,
4615011900,34.949712,127.48884,면적중심,
4615012000,34.954031,127.485183,면적중심,
4615012100,34.95608,127.484867,면적중심,
4615012200,34.956696,127.487895,면적중심,
4615012300,34.903187,127.511863,면적중심,
4615012400,34.906216,127.491281,면적중심,
4615012500,34.916746,127.508531,면적중심,
4615012600,34.927557,127.499843,면적중심,
4615012700,34.926789,127.481646,면적중심,
4615012800,34.913524,127.480336,면적중심,
4615012900,34.892973,127.480884,면적중심,
4615013000,34.887103,127.495715,면적중심,
4615013100,34.890925,127.506892,면적중심,
4615013200,34.975718,127.53871,면적중심,
4615013300,34.961448,127.524473,면적중심,
4615025000,35.017596,127.362113,면적중심,
4615031000,34.905882,127.548038,면적중심,
4615032000,35.027869,127.493517,면적중심,
4615033000,35.115988,127.459155,면적중심,
4615034000,35.085806,127.390067,면적중심,
4615035000,35.069007,127.246339,면적중심,
4615036000,34.988803,127.247156,면적중심,
4615037000,34.916091,127.272344,면적중심,
4615038000,34.921258,127.346188,면적중심,
4615039000,34.869696,127.429377,면적중심,
4615040000,34.937262,127.418851,면적중심,
4617010100,35.013712,126.730481,면적중심,
4617010200,35.018421,126.715556,면적중심,
4617010300,35.012341,126.689184,면적중심,
4617010400,35.006137,126.702293,면적중심,
4617010500,35.031739,126.711607,면적중심,
4617010600,35.033136,126.714012,면적중심,
4617010700,35.036112,126.714602,면적중심,
4617010800,35.040479,126.700093,면적중심,
4617010900,35.029021,126.690404,면적중심,
4617011000,35.030603,126.714745,면적중심,
4617011100,35.029043,126.716705,면적중심,
4617011200,35.031252,126.720645,면적중심,
4617011300,35.03438,126.716428,면적중심,
4617011400,35.036364,126.719878,면적중심,
4617011500,35.032894,126.719903,면적중심,
4617011600,35.049743,126.715411,면적중심,
4617011700,35.060452,126.728019,면적중심,
4617011800,35.0533,126.736685,면적중심,
4617011900,35.046063,126.728733,면적중심,
4617012000,35.026765,126.722182,면적중심,
4617012100,35.030667,126.724915,면적중심,
4617012200,35.030171,126.730691,면적중심,
4617012300,35.002297,126.729038,면적중심,
4617012400,34.992318,126.721271,면적중심,
4617012500,34.992094,126.744009,면적중심,
4617012600,34.985228,126.751866,면적중심,
4617012700,34.980276,126.732251,면적중심,
4617012800,34.991648,126.709337,면적중심,
4617012900,34.978595,126.72029,면적중심,
4617013000,34.990308,126.692408,면적중심,
4617013100,34.978985,126.68302,면적중심,
4617013200,34.980129,126.658831,면적중심,
